STATIONID,HUC8,season,DRNAREA,US_L3NAME,Richness,richEPT,SHANdivers,DEV,has_aml,unconventional_density,conventional_density,IBI,Small,CG,FC,PR,SC,SH
20160401-0900-jaygerber,5010003,spring,5.06318076088,Erie Drift Plain,27,16,2.76,2.23072992534,0,0.0,1.1850258332387045,79.4386,1,0.2962962962962963,0.1111111111111111,0.25925925925925924,0.2222222222222222,0.1111111111111111
20160401-0945-mlookenbil,2050205,spring,16.1396006205,North Central Appalachians,27,19,2.61,2.17837037321,1,0.3097970090814491,0.0,78.7686,1,0.25925925925925924,0.14814814814814814,0.2962962962962963,0.18518518518518517,0.1111111111111111
20160401-1140-mlookenbil,2050104,spring,2.89060384966,North Central Appalachians,11,8,1.26,0.0601130124634,1,7.610866498564891,0.0,58.5121,1,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.36363636363636365
20160404-0930-jaygerber,5010003,spring,1.72125672534,Western Allegheny Plateau,26,17,2.61,5.10139985642,0,0.0,0.5809708599990916,80.734,1,0.23076923076923078,0.11538461538461539,0.3076923076923077,0.23076923076923078,0.11538461538461539
20160404-1030-jaygerber,5010003,spring,2.50546802368,Western Allegheny Plateau,23,17,2.21,2.2316405949,0,0.0,0.3991270255891003,81.892,1,0.17391304347826086,0.13043478260869565,0.34782608695652173,0.21739130434782608,0.13043478260869565
20160404-1010-mlookenbil,2050206,spring,4.89980501597,North Central Appalachians,27,19,2.66,1.00163918923,0,0.0,0.0,84.7646,1,0.32142857142857145,0.10714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285
20160404-1400-mlookenbil,2050203,spring,35.1044316244,North Central Appalachians,30,20,2.61,2.53588116756,0,0.42729647813394495,3.2474532338179816,94.19630000000001,0,0.2,0.16666666666666666,0.23333333333333334,0.3,0.1
20160404-1000-jbrancato,5010003,spring,11.5741154342,North Central Appalachians,27,20,2.67,1.90098719219,0,0.0,0.1727993824988354,91.5873,1,0.2222222222222222,0.14814814814814814,0.25925925925925924,0.2222222222222222,0.14814814814814814
20160405-1020-mlookenbil,2050202,spring,32.8506881294,North Central Appalachians,28,19,2.29,0.429035223204,0,0.12176305057123496,0.2130853384996612,84.95845,0,0.32142857142857145,0.10714285714285714,0.35714285714285715,0.14285714285714285,0.07142857142857142
20160405-1340-mlookenbil,2050202,spring,4.26522288603,North Central Appalachians,22,15,2.59,0.0,0,0.0,0.0,81.3575,1,0.25,0.08333333333333333,0.2916666666666667,0.20833333333333334,0.16666666666666666
20160405-1215-jbrancato,5010005,spring,7.43975532285,North Central Appalachians,35,22,3.0,2.77521150153,0,0.0,5.10769485701891,96.6361,1,0.2571428571428571,0.11428571428571428,0.2857142857142857,0.2,0.14285714285714285
20160405-0945-jbrancato,5010001,spring,11.2455490874,North Central Appalachians,20,17,2.43,0.131511176733,0,0.0,0.80031663461271,81.426,1,0.35,0.2,0.15,0.2,0.1
20160406-1600-jbutt,2050203,spring,26.5996255343,North Central Appalachians,33,25,3.04,0.280318206893,0,1.57896959661486,0.18797257102557857,97.7053,0,0.21212121212121213,0.12121212121212122,0.2727272727272727,0.24242424242424243,0.15151515151515152
20160406-0920-mlookenbil,2050206,spring,36.1333783213,North Central Appalachians,31,23,2.6,1.75194681537,0,1.439112599370397,0.0,97.10255000000001,0,0.2903225806451613,0.0967741935483871,0.2903225806451613,0.1935483870967742,0.12903225806451613
20160406-1130-jaygerber,5010003,spring,0.336096072716,Western Allegheny Plateau,20,15,1.9,1.52803308824,0,0.0,0.0,75.9773,1,0.2,0.3,0.15,0.2,0.15
20160406-1100-jaygerber,5010003,spring,2.82160066929,Western Allegheny Plateau,23,16,2.5,4.41345522225,0,0.0,0.0,77.8498,1,0.2608695652173913,0.13043478260869565,0.21739130434782608,0.21739130434782608,0.17391304347826086
20160406-1330-gkenderes,5020006,spring,1.84501452785,Central Appalachians,12,7,1.66,2.98444988594,0,0.0,0.0,62.2255,1,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.4166666666666667
20160406-0930-garys,2050201,spring,5.34463805339,Central Appalachians,14,3,1.56,22.8282229864,1,0.0,0.0,20.3781,1,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.0
20160406-1200-garys,2050201,spring,4.42894615675,Central Appalachians,13,6,1.54,13.8903904166,1,0.0,1.1289367319084873,31.4573,1,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693
20160406-1315-garys,2050201,spring,1.07300524685,Central Appalachians,17,4,1.68,15.3555491579,0,0.0,0.9319618920184034,30.9345,1,0.4117647058823529,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.11764705882352941
20160406-1430-garys,2050201,spring,1.96035448295,Central Appalachians,18,8,2.2,6.45485345099,0,0.0,15.303354704938418,49.8791,1,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.1111111111111111
20160406-1320-mlookenbil,2050206,spring,2.1170500095,North Central Appalachians,21,16,2.35,0.275416773064,0,4.7235539808347635,0.0,80.0726,1,0.2857142857142857,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.19047619047619047
20160406-1300-smeans,2050104,spring,49.2771133855,North Central Appalachians,26,21,2.61,2.53622819315,1,1.3596575650820293,0.0,90.34055000000001,0,0.34615384615384615,0.15384615384615385,0.11538461538461539,0.23076923076923078,0.15384615384615385
20160406-1200-smeans,2050104,spring,57.5613564279,North Central Appalachians,33,25,2.76,2.42438553499,1,1.1813481165124244,0.0,99.4171,0,0.24242424242424243,0.18181818181818182,0.21212121212121213,0.12121212121212122,0.24242424242424243
20160406-1430-rpell,5020006,spring,1.14185397131,Central Appalachians,26,18,2.35,1.04156098881,0,0.0,0.0,86.1308,1,0.23076923076923078,0.11538461538461539,0.3076923076923077,0.15384615384615385,0.15384615384615385
20160406-0733-WQN,5020004,spring,8.95241933395,Central Appalachians,41,26,2.67,3.09345939511,0,0.0,0.33510494628230686,84.3346,1,0.1951219512195122,0.17073170731707318,0.2682926829268293,0.2682926829268293,0.0975609756097561
20160406-0735-WQN,5020005,spring,2.22655925378,Western Allegheny Plateau,26,15,2.19,5.30331934376,0,0.0,0.0,64.5095,1,0.19230769230769232,0.15384615384615385,0.23076923076923078,0.34615384615384615,0.07692307692307693
20160406-1110-mlookenbil,2050206,spring,16.0440696366,North Central Appalachians,27,20,2.68,0.495789400215,0,1.0595815391638115,0.0,86.0648,1,0.2962962962962963,0.14814814814814814,0.2962962962962963,0.2222222222222222,0.037037037037037035
20160406-0870-WQN,5010007,spring,31.9851944054,Central Appalachians,29,16,2.55,1.83090837973,0,0.0,0.0,87.63755,0,0.13793103448275862,0.13793103448275862,0.3103448275862069,0.27586206896551724,0.13793103448275862
20160407-1400-jbutt,2050206,spring,28.0022783194,North Central Appalachians,34,25,2.88,1.40584816288,1,0.2499796595175756,0.0,97.7344,0,0.3235294117647059,0.14705882352941177,0.2647058823529412,0.14705882352941177,0.11764705882352941
20160407-1401-jbutt,2050206,spring,27.9998842527,North Central Appalachians,28,22,2.72,1.40596836675,1,0.2500010334623079,0.0,95.41915,0,0.27586206896551724,0.06896551724137931,0.3793103448275862,0.1724137931034483,0.10344827586206896
20160407-1500-jlorson,5030106,spring,0.377219960289,Western Allegheny Plateau,22,16,2.28,2.13942061624,0,0.0,0.0,71.8773,1,0.2727272727272727,0.13636363636363635,0.2727272727272727,0.18181818181818182,0.13636363636363635
20160407-1015-mlookenbil,2050202,spring,1.80335004457,North Central Appalachians,20,12,2.09,1.51171256049,0,2.772617559777323,1.1090470239109291,53.9705,1,0.15,0.2,0.3,0.2,0.15
20160407-1100-redunlap,2050203,spring,1.56981269993,North Central Appalachians,23,14,2.51,0.819107590889,0,0.0,0.0,73.3598,1,0.2916666666666667,0.125,0.20833333333333334,0.20833333333333334,0.16666666666666666
20160407-1145-redunlap,2050203,spring,5.39151542383,North Central Appalachians,27,17,2.86,0.238494263246,0,0.0,0.0,84.9035,1,0.25925925925925924,0.07407407407407407,0.2962962962962963,0.2962962962962963,0.07407407407407407
20160407-1300-mlookenbil,2050201,spring,12.8376420532,North Central Appalachians,23,16,2.63,0.548635779836,0,0.0,0.0,78.3915,1,0.08695652173913043,0.17391304347826086,0.34782608695652173,0.2608695652173913,0.13043478260869565
20160407-1400-jaygerber,5010003,spring,1.09520828475,Western Allegheny Plateau,14,8,1.99,6.92098861192,1,0.0,1.8261366608056058,63.0435,1,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.35714285714285715
20160407-1030-jaygerber,5010003,spring,15.847254186,Western Allegheny Plateau,28,19,2.43,7.18636848748,0,0.0,8.960542838105518,72.6385,1,0.32142857142857145,0.21428571428571427,0.25,0.14285714285714285,0.07142857142857142
20160407-1100-jaygerber,5010003,spring,3.3738964101,Western Allegheny Plateau,17,13,1.68,6.22832618026,0,0.0,26.37899602772988,67.1746,1,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.11764705882352941
20160407-1200-jaygerber,5010003,spring,0.578553246496,Western Allegheny Plateau,27,18,2.39,4.10465193886,0,0.0,22.46984193543866,87.0215,1,0.2962962962962963,0.1111111111111111,0.25925925925925924,0.14814814814814814,0.18518518518518517
20160407-0922-WQN,5030105,spring,399.950774046,Western Allegheny Plateau,29,14,2.31,9.44505075853,1,0.05500676940175065,0.4800590784152784,65.5306,0,0.20689655172413793,0.20689655172413793,0.3103448275862069,0.2413793103448276,0.034482758620689655
20160408-0730-jlorson,5030101,spring,0.734244809592,Western Allegheny Plateau,8,6,1.0,43.1974756771,0,0.0,0.0,25.0488,1,0.5,0.125,0.0,0.125,0.25
20160408-1100-redunlap,2050203,spring,10.1340843175,North Central Appalachians,30,20,2.79,0.0994490295146,0,0.0,0.0,89.6935,1,0.2,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.2
20160408-0830-anklinger,2050203,spring,3.02722010716,North Central Appalachians,23,19,2.43,0.0306134163297,0,0.0,0.0,85.4355,1,0.30434782608695654,0.13043478260869565,0.2608695652173913,0.13043478260869565,0.17391304347826086
20160408-1430-anklinger,2050203,spring,5.10600366353,North Central Appalachians,24,19,2.8,1.01337043983,0,0.0,0.0,78.7753,1,0.25,0.125,0.125,0.25,0.25
20160408-1530-redunlap,2050203,spring,10.8307963396,North Central Appalachians,30,19,2.85,0.249207633811,0,0.0,0.0,79.5393,1,0.1875,0.125,0.375,0.21875,0.09375
20160408-1300-redunlap,2050203,spring,2.66243384809,North Central Appalachians,29,21,2.73,0.0,0,0.0,0.0,85.7365,1,0.23333333333333334,0.1,0.2,0.26666666666666666,0.2
20160410-1653-mlookenbil,5030106,spring,0.401006171318,Western Allegheny Plateau,21,16,2.45,2.01251805489,0,0.0,0.0,77.435,1,0.23809523809523808,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.23809523809523808
20160411-1015-jaygerber,5010003,spring,0.393553673382,Western Allegheny Plateau,22,15,2.12,5.33751962323,0,0.0,0.0,77.438,1,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.045454545454545456,0.22727272727272727
20160411-0915-jaygerber,5010003,spring,5.72691644492,Western Allegheny Plateau,23,14,2.39,5.73790387831,1,0.0,0.17461403699839892,77.4345,1,0.30434782608695654,0.08695652173913043,0.2608695652173913,0.21739130434782608,0.13043478260869565
20160412-1130-smeans,2050205,spring,24.4468962083,North Central Appalachians,25,20,2.23,0.123359289855,0,0.0,0.0,84.1748,1,0.32,0.2,0.2,0.24,0.04
20160412-1400-redunlap,2050203,spring,1.05454776492,North Central Appalachians,22,17,2.27,4.40131819846,0,0.0,0.0,84.7166,1,0.3181818181818182,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.22727272727272727
20160412-1000-smeans,2050205,spring,11.7774566474,North Central Appalachians,29,20,2.45,0.223602891756,0,0.0,0.0,87.031,1,0.2413793103448276,0.13793103448275862,0.2413793103448276,0.27586206896551724,0.10344827586206896
20160412-1030-redunlap,2050203,spring,3.14920166664,North Central Appalachians,25,16,2.69,1.79508558536,0,0.0,1.5877039736660261,84.6011,1,0.24,0.04,0.28,0.28,0.16
20160412-1100-smeans,2050205,spring,5.07067187279,North Central Appalachians,28,21,2.66,0.0,0,0.0,0.0,89.7016,1,0.21428571428571427,0.21428571428571427,0.25,0.14285714285714285,0.17857142857142858
20160412-1300-redunlap,2050203,spring,8.76016033279,North Central Appalachians,26,19,2.75,1.85132127036,0,0.0,2.6255227217599098,84.5613,1,0.2962962962962963,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.18518518518518517
20160413-1100-jaygerber,5010003,spring,1.51922838751,Western Allegheny Plateau,27,22,2.65,4.34627897519,0,0.0,0.0,90.1658,1,0.25925925925925924,0.2222222222222222,0.25925925925925924,0.1111111111111111,0.14814814814814814
20160413-1300-jaygerber,5010003,spring,3.09413813266,Western Allegheny Plateau,27,20,2.32,5.42743042556,0,0.0,0.0,86.8896,1,0.2962962962962963,0.18518518518518517,0.18518518518518517,0.1111111111111111,0.2222222222222222
20160413-1145-jbrancato,5010003,spring,3.35883695831,North Central Appalachians,33,23,3.02,0.615048571593,0,0.2977221021478668,13.992938800949739,94.7588,1,0.24242424242424243,0.15151515151515152,0.24242424242424243,0.21212121212121213,0.15151515151515152
20160413-1315-jbrancato,5010003,spring,0.872946221954,North Central Appalachians,28,23,2.85,0.0,0,0.0,3.4366378186330997,93.8135,1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.25,0.17857142857142858
20160414-1345-garys,5010007,spring,1.50779864975,Central Appalachians,26,18,2.47,5.14494980537,1,0.0,0.0,83.8756,1,0.2692307692307692,0.15384615384615385,0.15384615384615385,0.19230769230769232,0.23076923076923078
20160414-0409-WQN,2050206,spring,172.884051081,North Central Appalachians,36,24,2.64,2.03846566188,1,0.5842065787357058,0.0,96.9478,0,0.3055555555555556,0.08333333333333333,0.25,0.3055555555555556,0.05555555555555555
20160414-1145-jbrancato,5010003,spring,19.2552467395,North Central Appalachians,30,19,2.48,1.86379497052,0,0.0,5.193389695436159,86.0723,1,0.3,0.1,0.2,0.3333333333333333,0.06666666666666667
20160415-1030-jaygerber,5010003,spring,1.13640940028,Western Allegheny Plateau,25,16,2.75,2.36153584777,0,0.0,0.0,77.7438,1,0.24,0.2,0.24,0.12,0.2
20160415-1100-smeans,2050104,spring,64.6967949827,North Central Appalachians,22,12,2.56,2.76279696039,1,1.205623864688464,0.0,76.4083,0,0.18181818181818182,0.18181818181818182,0.3181818181818182,0.18181818181818182,0.13636363636363635
20160415-1200-garys,5010007,spring,1.58220778717,Central Appalachians,18,12,1.73,4.17083587553,0,0.0,0.0,58.1695,1,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.16666666666666666
20160418-1100-josecocco,5010007,spring,7.26653301332,Central Appalachians,25,15,2.56,6.36557837011,1,0.0,0.0,72.6155,1,0.36,0.08,0.28,0.16,0.12
20160418-1230-josecocco,5010007,spring,9.80578826858,Central Appalachians,33,19,2.81,5.43663169833,1,0.0,0.0,81.1881,1,0.2727272727272727,0.15151515151515152,0.36363636363636365,0.09090909090909091,0.12121212121212122
20160418-1130-hsmiles,2050204,spring,1.49459266895,Central Appalachians,20,15,2.18,0.48312923061,0,0.0,0.0,71.9175,1,0.35,0.1,0.2,0.15,0.2
20160418-0930-jaygerber,5010003,spring,2.98455166042,Western Allegheny Plateau,30,20,2.8,5.64094602287,0,0.0,0.0,87.139,1,0.2,0.2,0.16666666666666666,0.23333333333333334,0.2
20160419-1230-josecocco,2050202,spring,140.679567889,North Central Appalachians,7,3,1.09,1.93224197546,1,0.22035893673244605,1.3221536203946764,28.362,0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
20160419-1130-josecocco,2050202,spring,133.267769087,North Central Appalachians,17,11,2.51,1.92745712247,1,0.2025996246877505,1.3956863034045035,58.1071,0,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.11764705882352941
20160419-0800-ebendick,5020006,spring,4.76994620479,Central Appalachians,33,20,2.79,6.02449627213,0,0.0,0.2096459702199148,88.2791,1,0.2727272727272727,0.15151515151515152,0.24242424242424243,0.18181818181818182,0.15151515151515152
20160419-1100-rpell,5020006,spring,0.623924671753,Central Appalachians,19,12,2.09,5.33481866568,0,0.0,0.0,66.3308,1,0.3684210526315789,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.10526315789473684
20160419-1030-rpell,5020006,spring,28.358878415,Central Appalachians,24,14,2.44,7.18308324937,1,0.035262325447647645,0.0,59.3063,0,0.3333333333333333,0.125,0.2916666666666667,0.16666666666666666,0.08333333333333333
20160419-1130-rpell,5020006,spring,4.11126895199,Central Appalachians,35,16,2.76,11.8990147552,1,0.0,0.0,76.1381,1,0.25,0.1388888888888889,0.2777777777777778,0.19444444444444445,0.1111111111111111
20160419-1045-EPA,5030106,spring,2.33452393891,Western Allegheny Plateau,28,23,2.42,5.84372622316,0,0.42835285744249196,0.0,84.9011,1,0.2857142857142857,0.17857142857142858,0.14285714285714285,0.2857142857142857,0.10714285714285714
20160419-1120-EPA,5030106,spring,27.6589614326,Western Allegheny Plateau,30,19,2.43,6.7442977325,0,0.0,0.47001041711846997,71.1444,0,0.3548387096774194,0.12903225806451613,0.1935483870967742,0.22580645161290322,0.0967741935483871
20160419-1150-EPA,5030106,spring,0.643656414993,Western Allegheny Plateau,29,18,2.81,7.79890815286,0,0.0,0.0,82.7726,1,0.27586206896551724,0.13793103448275862,0.2413793103448276,0.2413793103448276,0.10344827586206896
20160419-1230-EPA,5030106,spring,1.66553675373,Western Allegheny Plateau,22,14,1.9,9.21336331811,0,0.0,0.0,53.4683,1,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.3181818181818182,0.13636363636363635
20160419-1300-EPA,5030106,spring,1.01353971928,Western Allegheny Plateau,24,15,2.06,6.60621761658,0,0.0,0.0,64.8086,1,0.2916666666666667,0.125,0.20833333333333334,0.25,0.125
20160419-1325-EPA,5030106,spring,0.730962621382,Western Allegheny Plateau,29,18,2.56,6.72477548864,0,0.0,0.0,70.8486,1,0.27586206896551724,0.10344827586206896,0.20689655172413793,0.3103448275862069,0.10344827586206896
20160419-1348-EPA,5030106,spring,2.59022570746,Western Allegheny Plateau,22,13,2.05,8.0053667263,0,0.0,0.38606674202944635,66.037,1,0.22727272727272727,0.09090909090909091,0.3181818181818182,0.2727272727272727,0.09090909090909091
20160419-1420-EPA,5030106,spring,3.71617071945,Western Allegheny Plateau,23,15,2.05,7.50319517036,0,0.0,0.26909420354832403,64.3208,1,0.30434782608695654,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.08695652173913043
20160420-1300-josecocco,2050302,spring,0.643077205309,Central Appalachians,23,13,1.97,3.32052359793,0,0.0,0.0,70.5241,1,0.2608695652173913,0.21739130434782608,0.30434782608695654,0.0,0.21739130434782608
20160420-1400-josecocco,2050302,spring,2.1373995764,Central Appalachians,25,17,2.5,4.35568081224,1,0.0,0.0,71.607,1,0.28,0.12,0.28,0.08,0.24
20160420-1015-EPA,5030106,spring,2.05553794105,Western Allegheny Plateau,16,10,1.21,6.41331504894,0,0.0,0.48649065533141406,41.1258,1,0.25,0.1875,0.1875,0.25,0.125
20160420-1040-EPA,5030106,spring,1.97244065836,Western Allegheny Plateau,20,12,1.53,8.93287132202,0,0.0,0.0,52.1893,1,0.23809523809523808,0.09523809523809523,0.23809523809523808,0.3333333333333333,0.09523809523809523
20160420-1110-EPA,5030106,spring,2.68251311714,Western Allegheny Plateau,15,9,1.73,4.77760184252,0,0.0,1.1183542704158305,41.7206,1,0.26666666666666666,0.2,0.13333333333333333,0.3333333333333333,0.06666666666666667
20160420-1145-EPA,5030106,spring,0.375675401132,Western Allegheny Plateau,24,16,2.35,5.66348031658,0,0.0,0.0,68.3236,1,0.25,0.125,0.20833333333333334,0.3333333333333333,0.08333333333333333
20160420-1215-EPA,5030106,spring,1.9752980928,Western Allegheny Plateau,16,8,1.09,4.82455282964,0,0.0,1.0125054073053779,34.505,1,0.375,0.0625,0.1875,0.3125,0.0625
20160420-1240-EPA,5030106,spring,3.25423168936,Western Allegheny Plateau,24,12,1.72,6.50719065926,0,0.0,0.0,54.7791,1,0.16666666666666666,0.08333333333333333,0.2916666666666667,0.375,0.08333333333333333
20160420-1310-EPA,5030106,spring,0.731348761171,Western Allegheny Plateau,25,14,2.43,8.93875395987,0,0.0,0.0,69.1355,1,0.12,0.08,0.4,0.32,0.08
20160420-1330-EPA,5030106,spring,1.84999573114,Western Allegheny Plateau,26,15,1.89,5.37883531622,0,0.0,0.0,60.1121,1,0.2692307692307692,0.15384615384615385,0.23076923076923078,0.19230769230769232,0.15384615384615385
20160420-1400-EPA,5030106,spring,18.3223330082,Western Allegheny Plateau,20,9,1.2,6.44467860906,0,0.0,0.6549384292180207,35.3736,1,0.2857142857142857,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.09523809523809523
20160420-1401-EPA,5030106,spring,18.3223330082,Western Allegheny Plateau,17,8,1.5,6.44467860906,0,0.0,0.6549384292180207,38.3226,1,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.058823529411764705
20160420-1215-gkenderes,5020006,spring,340.831266339,Central Appalachians,35,24,2.55,7.54431844819,1,0.0029340031234263964,0.008802009370279189,83.7678,0,0.2571428571428571,0.14285714285714285,0.2,0.2571428571428571,0.14285714285714285
20160420-0945-rspear,5020006,spring,6.56364275463,Central Appalachians,15,9,1.81,4.74464793124,0,0.0,0.0,52.011,1,0.2,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666
20160420-0915-rpell,5020006,spring,1.91181671142,Central Appalachians,14,8,1.71,1.37949142615,0,0.0,0.0,61.9663,1,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.0,0.21428571428571427
20160420-1130-rspear,5020006,spring,9.74130292374,Central Appalachians,24,13,2.17,8.97040519435,1,0.0,0.0,54.7453,1,0.2916666666666667,0.20833333333333334,0.25,0.16666666666666666,0.08333333333333333
20160420-1045-rspear,5020006,spring,26.6938822569,Central Appalachians,8,2,0.46,23.3195091574,1,0.0,0.03746176709614855,17.00795,0,0.5,0.375,0.0,0.0,0.125
20160420-0940-EPA,5030106,spring,2.76047474062,Western Allegheny Plateau,20,10,1.62,8.20266054918,0,0.0,1.086769589250508,42.6293,1,0.15,0.15,0.3,0.3,0.1
20160421-1230-josecocco,5020006,spring,1.58352066245,Central Appalachians,31,22,2.79,4.72823038845,1,0.0,0.0,89.7443,1,0.22580645161290322,0.16129032258064516,0.2903225806451613,0.1935483870967742,0.12903225806451613
20160421-0830-rspear,5030101,spring,19.3286519134,Western Allegheny Plateau,4,0,0.67,90.3789947679,1,0.0,0.0,11.7816,1,0.75,0.0,0.25,0.0,0.0
20160421-0900-rspear,5030101,spring,18.9908182117,Western Allegheny Plateau,7,3,0.47,90.3457012029,1,0.0,0.0,14.1658,1,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0
20160421-0930-rspear,5030101,spring,14.2565899374,Western Allegheny Plateau,3,0,0.08,91.7076553054,1,0.0,0.0,10.1195,1,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
20160421-1045-rspear,5030101,spring,12.1132051943,Western Allegheny Plateau,5,3,0.15,91.7985336309,1,0.0,0.0,11.6608,1,0.2,0.6,0.0,0.2,0.0
20160421-1145-rspear,5030101,spring,10.2969194667,Western Allegheny Plateau,2,0,0.03,93.2514072068,1,0.0,0.0,9.4258,1,1.0,0.0,0.0,0.0,0.0
20160421-1120-rspear,5030101,spring,5.8723753036,Western Allegheny Plateau,8,2,0.45,93.9991714832,1,0.0,0.0,15.1828,1,0.5,0.25,0.125,0.0,0.125
20160421-1230-rspear,5030101,spring,3.22530981913,Western Allegheny Plateau,8,2,0.35,95.3943036383,1,0.0,0.0,14.3413,1,0.375,0.375,0.125,0.125,0.0
20160421-1000-jaygerber,5010003,spring,8.20987251888,Western Allegheny Plateau,19,11,2.44,8.32729735577,1,0.0,0.12180457098454693,55.9876,1,0.3157894736842105,0.2631578947368421,0.15789473684210525,0.15789473684210525,0.10526315789473684
20160421-1100-jaygerber,5010003,spring,1.96491093247,Western Allegheny Plateau,14,9,2.1,7.33993632826,0,0.0,0.0,44.8441,1,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.14285714285714285
20160421-0900-jaygerber,5010003,spring,2.01568831478,Western Allegheny Plateau,22,11,2.33,14.8809409781,0,0.0,0.0,53.0285,1,0.22727272727272727,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182
20160421-1235-tdaley,2050101,spring,5.13249285308,Northern Allegheny Plateau,32,24,2.66,0.42657879294,0,0.0,0.0,91.604,1,0.28125,0.15625,0.21875,0.1875,0.15625
20160421-1130-EPA,5030106,spring,3.47985316832,Western Allegheny Plateau,27,19,2.74,6.61902595457,0,0.0,0.0,74.1691,1,0.3333333333333333,0.037037037037037035,0.14814814814814814,0.37037037037037035,0.1111111111111111
20160421-1100-EPA,5030106,spring,0.97202969192,Western Allegheny Plateau,28,19,2.49,6.67381718508,0,1.0287751581176,0.0,78.7413,1,0.2857142857142857,0.10714285714285714,0.25,0.2857142857142857,0.07142857142857142
20160421-1220-EPA,5030106,spring,5.18427419884,Western Allegheny Plateau,22,13,2.25,6.35264674994,0,0.19289103192569437,0.0,62.6303,1,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.09090909090909091
20160425-0930-gkenderes,5030101,spring,8.89893897311,Western Allegheny Plateau,5,0,0.47,93.1675482407,1,0.0,0.0,12.601,1,0.8,0.0,0.2,0.0,0.0
20160425-1100-gkenderes,5030101,spring,2.52631957231,Western Allegheny Plateau,2,0,0.48,90.6839893007,1,0.0,0.0,5.3281,1,1.0,0.0,0.0,0.0,0.0
20160425-0459-WQN,2050203,spring,137.038346902,North Central Appalachians,32,20,2.36,0.898467735777,0,0.029188910187748492,0.0,94.9911,0,0.25,0.09375,0.25,0.375,0.03125
20160426-1130-jbrancato,5010005,spring,1.01180209023,North Central Appalachians,22,15,2.36,0.644964317063,0,0.0,0.0,78.531,1,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.3181818181818182,0.22727272727272727
20160426-0900-jaygerber,5010003,spring,7.39094725347,Western Allegheny Plateau,26,21,2.56,6.9083518803,1,0.0,0.0,83.8395,1,0.23076923076923078,0.23076923076923078,0.19230769230769232,0.15384615384615385,0.19230769230769232
20160426-0930-rpell,5020006,spring,19.2264020972,Central Appalachians,30,19,2.56,5.53650939019,0,0.10402362282287157,0.10402362282287157,76.1225,1,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.06666666666666667
20160426-1100-rpell,5020006,spring,382.595875666,Central Appalachians,23,13,2.33,7.31611584803,1,0.007841171823344357,0.020909791528918285,64.4511,0,0.30434782608695654,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.043478260869565216
20160426-1030-jbrancato,5010005,spring,3.15047592794,North Central Appalachians,13,7,1.38,0.560124526591,0,0.0,1.2696494407482992,39.9556,1,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.15384615384615385
20160426-1230-jbrancato,5010005,spring,3.42668171932,North Central Appalachians,24,16,2.68,0.708796285862,0,0.2918275118351064,1.1673100473404256,80.7098,1,0.125,0.25,0.3333333333333333,0.20833333333333334,0.08333333333333333
20160427-1000-jaygerber,5010003,spring,1.65638524072,Western Allegheny Plateau,13,8,1.06,3.9001305483,0,0.0,0.0,59.6726,1,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.0,0.38461538461538464
